,date_mesure,Teau,id_sonde
450,2015-07,21.537266129032258,819
451,2015-07,19.857005376344084,820
452,2015-07,18.9381370967742,821
453,2015-07,19.77502956989247,823
454,2015-07,17.976854838709677,824
455,2015-07,15.040905913978497,825
456,2015-07,15.283940860215054,827
457,2015-07,16.259564516129032,828
458,2015-07,16.83763172043011,830
459,2015-08,15.549951612903223,104
460,2015-08,14.582610215053764,109
461,2015-08,15.201341397849463,771
462,2015-08,16.22008333333333,813
463,2015-08,16.322548387096777,815
464,2015-08,16.9205188172043,816
465,2015-08,19.333897849462364,817
466,2015-08,19.80761290322581,818
467,2015-08,20.01316935483871,819
468,2015-08,19.15068817204302,820
469,2015-08,18.920556451612907,821
470,2015-08,19.105309139784946,823
471,2015-08,17.592126344086022,824
472,2015-08,14.866142473118277,825
473,2015-08,14.895688172043014,827
474,2015-08,15.774311827956987,828
475,2015-08,16.33674731182796,830
476,2015-09,12.375763888888887,104
477,2015-09,12.586133333333335,109
478,2015-09,12.030186111111112,771
479,2015-09,12.80947777777778,813
480,2015-09,13.22148888888889,815
481,2015-09,13.937855555555556,816
482,2015-09,15.32479722222222,817
483,2015-09,15.62815833333333,818
484,2015-09,16.01036944444444,819
485,2015-09,16.792913888888883,820
486,2015-09,15.130338888888891,821
487,2015-09,16.686180555555556,823
488,2015-09,14.22194722222222,824
489,2015-09,12.793897222222228,825
490,2015-09,12.511136111111112,827
491,2015-09,12.901469444444443,828
492,2015-09,13.526733333333334,830
493,2015-10,10.213241935483873,104
494,2015-10,10.481905913978496,109
495,2015-10,10.268209677419355,771
496,2015-10,10.864416666666665,813
497,2015-10,10.96336827956989,815
498,2015-10,11.692768817204302,816
499,2015-10,11.955056451612906,817
500,2015-10,12.187370967741936,818
501,2015-10,12.39738709677419,819
502,2015-10,13.719809139784948,820
503,2015-10,13.100478494623655,821
504,2015-10,13.64533064516129,823
505,2015-10,11.504166666666668,824
506,2015-10,11.488462365591399,825
507,2015-10,10.880102150537637,827
508,2015-10,10.91489247311828,828
509,2015-10,11.42977419354839,830
510,2015-11,10.665627777777779,104
511,2015-11,10.796163888888888,109
512,2015-11,10.539183333333336,771
513,2015-11,11.126680555555557,813
514,2015-11,10.954077777777778,815
515,2015-11,11.325197222222224,816
516,2015-11,11.03177222222222,817
517,2015-11,11.1173,818
518,2015-11,11.161666666666664,819
519,2015-11,12.152294444444445,820
520,2015-11,11.941563888888892,821
521,2015-11,12.162563888888888,823
522,2015-11,11.143394444444445,824
523,2015-11,11.278883333333333,825
524,2015-11,10.77241111111111,827
525,2015-11,10.888330555555552,828
526,2015-11,11.169391666666664,830
527,2015-12,9.196424731182796,104
528,2015-12,9.56394623655914,109
529,2015-12,9.563362903225805,771
530,2015-12,9.779932795698922,813
531,2015-12,9.66359677419355,815
532,2015-12,9.901091397849463,816
533,2015-12,9.224333333333334,817
534,2015-12,9.285373655913979,818
535,2015-12,9.234185483870966,819
536,2015-12,9.741951612903229,820
537,2015-12,9.647459677419356,821
538,2015-12,9.758405913978494,823
539,2015-12,9.63317741935484,824
540,2015-12,10.04624193548387,825
541,2015-12,9.583379032258065,827
